date,cumulative_excess_return
2024-10-17,1.344337367249281
2024-10-18,1.3154131119648738
2024-10-21,1.3016230229057144
2024-10-22,1.315194686531945
2024-10-23,1.3229100365770021
2024-10-24,1.3271037433929322
2024-10-25,1.324451034792054
2024-10-28,1.3345350949586892
2024-10-29,1.315198231091523
2024-10-30,1.3125517088795569
2024-10-31,1.3002214804511647
2024-11-01,1.3253786581697988
2024-11-04,1.3140508503584294
2024-11-05,1.282758596864126
2024-11-06,1.2759101187183002
2024-11-07,1.2911337310547482
2024-11-08,1.2854502722155998
2024-11-11,1.2508607052300222
2024-11-12,1.2734584859716023
2024-11-13,1.2787582193737967
2024-11-14,1.3030806021434058
2024-11-15,1.3467937678812771
2024-11-18,1.4053437687063184
2024-11-19,1.3738037762156283
2024-11-20,1.3703431045309373
2024-11-21,1.3650051937805845
2024-11-22,1.378311421917359
2024-11-25,1.3885630577746877
2024-11-26,1.3980532788417497
2024-11-27,1.3852419968284053
2024-11-28,1.398986554923289
2024-11-29,1.388663242213792
2024-12-02,1.3866480000824923
2024-12-03,1.3944035055199526
2024-12-04,1.388536307426366
2024-12-05,1.3787709545618778
2024-12-06,1.380870729606467
2024-12-09,1.3900761406848305
2024-12-10,1.3841510883688457
2024-12-11,1.3854080527449142
2024-12-12,1.3852150828961842
2024-12-13,1.3884283483631004
2024-12-16,1.4197748149702312
2024-12-17,1.4298449962136979
2024-12-18,1.4282933013016468
2024-12-19,1.4083988572686628
2024-12-20,1.3851889910230906
2024-12-23,1.4030227795462569
2024-12-24,1.401551984380283
2024-12-25,1.4113522237204386
2024-12-26,1.3908922932827124
2024-12-27,1.409738649271815
2024-12-30,1.4091074141964532
2024-12-31,1.4276350570331768
2025-01-02,1.4341678086836445
2025-01-03,1.4503467097410878
2025-01-06,1.4720036094246187
2025-01-07,1.45182480581117
2025-01-08,1.445103452202975
2025-01-09,1.445925505591425
2025-01-10,1.4425490946572825
2025-01-13,1.4525363946055978
2025-01-14,1.4453900608048897
2025-01-15,1.4508489289656232
2025-01-16,1.4502637994074634
2025-01-17,1.4376502411773755
2025-01-20,1.4390999690507487
2025-01-21,1.421312523906039
2025-01-22,1.4177447908126357
2025-01-23,1.440218295194191
2025-01-24,1.4281195251697119
2025-01-27,1.4539132960375305
2025-02-05,1.430264764234623
2025-02-06,1.4079384278457359
2025-02-07,1.399254198338062
2025-02-10,1.386556031685974
2025-02-11,1.3904274834579873
2025-02-12,1.3701607674130298
2025-02-13,1.3723125383218893
2025-02-14,1.3661830885523631
2025-02-17,1.3788396641792517
2025-02-18,1.389830035629609
2025-02-19,1.3610913067144117
2025-02-20,1.3472278103047954
2025-02-21,1.3315532079214778
2025-02-24,1.3445322652290317
2025-02-25,1.3466846120756366
2025-02-26,1.356394541287905
2025-02-27,1.36277297522888
2025-02-28,1.3935048983866554
2025-03-03,1.3915818538066715
2025-03-04,1.3828660196870097
2025-03-05,1.3695160704236917
2025-03-06,1.360120490447959
2025-03-07,1.3669686367590628
2025-03-10,1.3753613189243552
2025-03-11,1.3805808853177308
2025-03-12,1.3922721379971161
2025-03-13,1.4127595734962672
2025-03-14,1.4074204211802566
2025-03-17,1.408829079708383
2025-03-18,1.4008472111305013
2025-03-19,1.422677426418153
2025-03-20,1.436508364478588
2025-03-21,1.4638691002324702
2025-03-24,1.479272826739602
2025-03-25,1.5111342319111576
2025-03-26,1.5029052851826141
2025-03-27,1.498476095328035
2025-03-28,1.501212266807404
2025-03-31,1.5151090855078473
2025-04-01,1.531456348173391
2025-04-02,1.5307106998222366
2025-04-03,1.5612942573147284
2025-04-07,1.6160721161884508
2025-04-08,1.655490717351781
2025-04-09,1.652637407383958
2025-04-10,1.6242929229914864
2025-04-11,1.613332074668039
2025-04-14,1.6174336459417913
2025-04-15,1.630696181412853
2025-04-16,1.64038236441559
2025-04-17,1.6418473427086013
2025-04-18,1.6496295187287413
2025-04-21,1.62862322396288
2025-04-22,1.6434829833015945
2025-04-23,1.6399418258945455
2025-04-24,1.6510647175946662
2025-04-25,1.6658363594049406
2025-04-28,1.674005148285747
2025-04-29,1.6784889843121245
2025-04-30,1.6694677556390105
2025-05-06,1.6439162689410431
2025-05-07,1.6576503138708776
2025-05-08,1.6553920246837164
2025-05-09,1.6767700734303337
2025-05-12,1.6573184603040825
